subject,n_ratings,mean_rating,std_rating,correlation,correlation_pvalue,kurtosis,mean_abs_deviation,is_low_correlation,is_high_kurtosis,is_high_deviation,outlier_score,is_outlier
59e7aa3e-a416-0f78-f6e5-473aa4453dd6,27,3.3703703703703702,1.6904288975138402,0.6696633439740443,0.00013321647401817486,-1.4148049371327691,1.0692940730697322,False,False,False,0,False
0e178a98-d08c-f9f6-4e9b-0fe4eb2ce9ca,5,2.4,1.51657508881031,0.8637344351989301,0.05913312856963345,-1.7703213610586006,0.9096085322000651,False,False,False,0,False
f8c58981-bdca-2223-33f2-64b3e5d94720,27,3.259259259259259,1.4030897935132194,0.5014415278330295,0.007706771508511881,-1.2036761672192198,1.0030256976326821,False,False,False,0,False
79a49caf-7449-1033-43ca-a6e9ec5fcbc0,27,2.962962962962963,1.5806882989936688,0.7642874619418982,3.478929527879334e-06,-1.5182076088666532,0.8298866358524088,False,False,False,0,False
cc636db8-32ce-5418-b6f9-946472e1a819,27,3.074074074074074,1.5671121388849156,0.6885836040674158,7.162679140535894e-05,-1.453585521180441,0.9661023475337179,False,False,False,0,False
e2a12898-a924-751e-456f-5d7b4a45f24d,27,3.3333333333333335,1.3301243435223524,0.6926416700353364,6.232831083151812e-05,-1.0519848771266536,0.8088550487547573,False,False,False,0,False
b071e81c-6c1d-12c8-9c1f-064839f3940d,27,3.259259259259259,1.3471506281091268,0.4463960385586451,0.01959253168907802,-1.024347596785363,1.0306051532919323,True,False,False,1,False
1c121534-02f1-77bf-629e-4e2566f9df5d,27,3.2222222222222223,1.5525000516123695,0.5933346572396763,0.00110580707388326,-1.4317564508827523,0.9820047996371719,False,False,False,0,False
9af53cfa-b34d-cb99-d06e-8e005d186f8d,27,2.5555555555555554,1.5275252316519465,0.40677199196714503,0.035233723175385236,-1.3489312884917277,1.2482005723691967,True,False,False,1,False
d95fe349-ad39-f6ab-1055-dd22ae86b7c0,27,3.1481481481481484,1.6572382889731778,0.38854614683067984,0.04518871219846894,-1.684659139821972,1.1639457348742466,True,False,False,1,False
854f9938-5372-e0a5-5559-3350a3362831,27,3.5185185185185186,0.9352239703107885,0.1192264090804608,0.5536343612741637,0.47792019013464415,1.0764030280078118,True,False,False,1,True
6199a0a6-06e5-a224-f6be-4dc5315bcf35,27,3.2222222222222223,1.3397282541141675,0.6977670360592592,5.2122630790614966e-05,-1.2391836734693877,0.7353621555910053,False,False,False,0,False
0a5cf086-df2e-b6b6-241c-9864ee8e889e,27,3.5185185185185186,1.3691763489937572,0.6355096903634445,0.0003680863293197126,-0.9403530085642222,0.8921593103249511,False,False,False,0,False
cf820008-689a-a6e1-7a28-346fd7923418,27,2.5185185185185186,1.6259995829872294,0.5195007915571206,0.005485073258211084,-1.5719114614298455,1.2475383147163963,False,False,False,0,False
6af66b2e-9c34-f468-acfb-fca0f1a25fbd,27,3.074074074074074,1.491667263524686,0.6994411006835483,4.9126756388994716e-05,-1.4135797206706662,0.8965327788811686,False,False,False,0,False
2310cea3-2d26-e03e-0765-6a1051283a23,27,3.2962962962962963,1.137298242963249,0.7407631225117618,9.931131128088055e-06,-0.6664402569426926,0.5503260826820665,False,False,False,0,False
b0ad9065-c490-b275-e345-0c47abe26959,27,3.7037037037037037,0.9928519455361839,0.5314134474259438,0.004338461691478406,-1.0553977747335355,0.9111776994344007,False,False,False,0,False
eb24e838-af12-ca5f-0c57-198cff289267,27,3.4074074074074074,1.3660515605557744,0.20290547738113043,0.31008340208493895,-1.0901567507721,1.1691974039637278,True,False,False,1,True
f6f114b7-8990-ca95-16e3-54f886d1284f,27,2.962962962962963,1.8497709105866116,0.6453305089918477,0.0002782873358559284,-1.8377181518870271,1.209040515310724,False,False,False,0,False
6df27fb3-c9d9-a0c2-a324-214f384cda6d,27,2.925925925925926,1.4121975762272057,0.7279396715163405,1.6812573361379734e-05,-1.2614999999999996,0.7507794104284488,False,False,False,0,False
2531d012-ec12-2845-9091-25224d7f4ed0,27,3.185185185185185,1.387777332977422,0.6110703964988244,0.0007095058973932419,-1.0865690977206688,0.8147514007572364,False,False,False,0,False
3afb4a0b-83da-9b20-fa0d-9cb0c6fab274,27,3.5555555555555554,1.5021352323976214,0.6070128505106406,0.0007871271087374739,-1.1327479338842972,1.0544252946518833,False,False,False,0,False
397f35ce-5f9d-e66b-e885-5ae71dd21c27,27,3.6666666666666665,1.5932550136313832,0.8057426709297948,3.953898072489868e-07,-0.8801652892561997,0.9675131951610593,False,False,False,0,False
496d66df-a2a9-a97b-5c67-5992339d52e7,27,2.7777777777777777,1.5525000516123695,0.7336276759248268,1.335992293523757e-05,-1.5325939339067454,0.9119792883066374,False,False,False,0,False
f369f867-6415-916a-d3a3-f6257c8c7175,6,4.0,0.6324555320336759,0.10891045179813158,0.8372802422302508,0.0,0.49851995481843,True,False,False,1,True
384eeb41-f8e7-de51-237f-124f6387ef12,27,3.3333333333333335,1.7541160386140582,0.4958630190058606,0.00852967349965979,-1.543124999999999,1.2775619562522251,True,False,False,1,False
5a1859cb-a239-c3d5-b755-cff81b8b1d8a,27,3.3333333333333335,1.7759071354792608,0.6875871767350781,7.40898481511136e-05,-1.6481261154074947,1.1055365895917761,False,False,False,0,False
a13dfe31-56a9-0a55-b159-098f59ead191,27,3.3703703703703702,1.5228553178448436,0.8360561896436579,5.648928813583326e-08,-1.2712633339168968,0.7751275424092399,False,False,False,0,False
fb45e1f2-a326-9d6f-edb7-568e7bf30d52,27,2.740740740740741,1.508758852949429,0.8423234096294956,3.597020320531967e-08,-1.4363346861925346,0.7957536103475332,False,False,False,0,False
a1b9f807-3ba3-0829-f29a-ece19fd1f083,27,4.37037037037037,1.3908533116302864,0.5358918922218155,0.003963660227572192,1.5431349923325675,1.5200814275538528,False,False,False,0,False
8c401d22-34e1-ed87-3040-42a026c97b21,27,3.3703703703703702,2.002846976530162,0.6661553150150185,0.0001487479731124957,-1.8579545454545452,1.3842718605121318,False,False,False,0,False
35f88887-bf53-d9c8-f366-875b083a0ff5,27,3.1481481481481484,1.7694784912663195,0.7392306414715895,1.0592702865413942e-05,-1.7462963683586945,1.0839630687005353,False,False,False,0,False
17f36380-33d5-a1b3-fae2-71b510047685,27,3.5185185185185186,1.9684115104936455,0.6214247397843093,0.0005408614463600075,-1.7117647058823526,1.4259906045917703,False,False,False,0,False
e59e8ea7-1e2f-5d57-758f-19ec0ec0b52f,27,3.185185185185185,1.8194892993753249,0.7201433851595475,2.283309157323831e-05,-1.7293718764904717,1.1874401506777827,False,False,False,0,False
9b880211-b125-c09e-3dde-8c8f964684db,27,2.925925925925926,1.2065821380413584,0.7075546254935666,3.6664772753241347e-05,-1.1157298723580251,0.6876074796584879,False,False,False,0,False
8a23e58c-4380-ad9a-d59f-4f2ebc1bccb5,27,2.740740740740741,1.534039228076112,0.7156047748992875,2.716184635932564e-05,-1.5166472219453713,0.8995445598195138,False,False,False,0,False
a8940dc5-d067-8300-88db-03fdff8b5db1,27,3.259259259259259,1.6074966824368826,0.4646173060275132,0.014620795120594278,-1.5758379333105617,1.1553418294081874,True,False,False,1,False
28be6f44-db5b-25f4-185e-c4f0ab035820,7,2.857142857142857,0.8997354108424372,0.7422047281449071,0.056087781101623005,-1.5069204152249134,0.7757366641194865,False,False,False,0,False
f5d640cd-92ce-efef-f508-d1c64eac42c2,27,2.7037037037037037,1.9178275934146631,0.6290606451273432,0.0004400263769558791,-1.8217724327570786,1.3412043541431193,False,False,False,0,False
68360ea8-ca99-5b2e-8810-e0bf8245bf0b,27,3.3703703703703702,1.5725566676385538,0.6505563257898336,0.00023885247558312,-1.295613094353246,1.0090708442604077,False,False,False,0,False
2e5b462e-7a7c-b0df-e422-668ba7317d59,27,3.1481481481481484,1.511588662599811,0.7810492225599908,1.5274138192198068e-06,-1.2783036175148168,0.7982171217267543,False,False,False,0,False
efe183bc-9d78-7e33-3f3b-71c646d836bd,27,3.111111111111111,1.671787006431081,0.7174111688261622,2.5358469261692858e-05,-1.5765087113879306,1.0257594203866556,False,False,False,0,False
fc619f5f-53a8-bf95-e623-53b6ffa8f0b7,27,3.740740740740741,1.1297580609817646,0.3350977864615601,0.08751979360588565,0.610630580357145,1.0247848773162997,True,False,False,1,False
20be78c5-f256-1d31-cbad-c49129f53e01,27,3.4444444444444446,1.368135545841446,0.7231295267318487,2.0331500008292863e-05,-1.0524488647025698,0.8416550896047903,False,False,False,0,False
63e588ab-e9f1-2bdd-0d31-cb02e792ee1f,27,3.3333333333333335,1.1094003924504583,0.47419978609884766,0.012457228020158743,-0.011718749999998668,0.8422701354357762,True,False,False,1,False
c967ff42-1dcd-7938-5601-93b6c5664aae,27,2.7037037037037037,1.265361450787719,0.4019830949569221,0.03766073008392966,-1.3560998467597924,1.0833335417920076,True,False,False,1,False
669b5eeb-0fe5-6557-9054-b03b7ed49d1a,27,3.259259259259259,1.508758852949429,0.6381041552504022,0.00034219039765350455,-1.3849484884892103,0.9522853505977075,False,False,False,0,False
ac9f5abb-1091-c8bd-4f22-37fe9c4fe926,27,3.074074074074074,1.8381831733854435,0.6951358954894444,5.715957989009445e-05,-1.7962918990243117,1.1596541117297245,False,False,False,0,False
d1ede69b-7aee-88c3-b9ee-c2532217d672,27,3.1481481481481484,1.7254587729667659,0.6816703255835045,9.032259203096671e-05,-1.6397852613264345,1.028679051321279,False,False,False,0,False
aec17e1b-ff0b-f1aa-6142-7f0f88498e0a,27,3.5555555555555554,1.8045526471705544,0.6297919887422232,0.0004312936191683289,-1.4676359352718702,1.2881262364642443,False,False,False,0,False
7313eb99-1526-c161-15c8-1856c74df756,27,3.5555555555555554,1.3959648809042253,0.5529821084571556,0.0027756119628670373,-0.9889196675900269,1.0306093616428058,False,False,False,0,False
f12624d7-e7ac-dccc-1094-33ab14b87d1a,27,2.259259259259259,1.483047605247451,0.684399637989879,8.248064464005891e-05,-1.0693323981851854,1.1485334023120992,False,False,False,0,False
eedd3112-3aa8-e650-dc65-66285333858f,27,3.4444444444444446,1.8466879569262398,0.8222374232317216,1.4347714126155818e-07,-1.613969133359714,1.085441081547968,False,False,False,0,False
8d0bcaf4-b6c6-566b-3954-64e407ba9050,27,2.888888888888889,1.1875421719907087,0.7711126583376424,2.5088193884375637e-06,-0.8900826446280976,0.6300008949628743,False,False,False,0,False
be906ea7-3f9c-3f73-47ac-68517689027c,27,3.3703703703703702,1.757361399462014,0.7097415822599737,3.382816247224858e-05,-1.5840215274846474,1.0711243417391363,False,False,False,0,False
d1e83888-451a-faed-ee70-978c54c459db,27,3.2962962962962963,1.588778311853647,0.8324959054686862,7.239834001445557e-08,-1.6269063791407856,0.8332866387756764,False,False,False,0,False
92fadf65-12db-46dc-6dbb-ebbd8b9c6679,27,3.0,1.3301243435223524,0.6846204650983188,8.18733473103991e-05,-1.341209829867675,0.728126796802249,False,False,False,0,False
6e42f6a7-c4b1-73e5-a8b5-9f24b8a8acd5,27,3.037037037037037,1.531250908482782,0.7291256498500238,1.6033249551145567e-05,-1.4952032173434184,0.8844317688681749,False,False,False,0,False
3a68f33b-6030-b56b-480f-86025dd2ce37,27,2.4814814814814814,1.9684115104936455,0.14974192321291496,0.45597998377655574,-1.711764705882353,1.895846581314761,True,False,True,2,True
27bd7ba7-a421-8353-d168-a5b5b9671027,27,3.259259259259259,1.654657589319234,0.7300061192853428,1.5475701743083246e-05,-1.5380846780961135,0.9794545490227198,False,False,False,0,False
baee70f8-50fe-bc04-f6c5-0d0e6771f197,27,2.8518518518518516,1.633865254393908,0.4845695580200522,0.010422430886854744,-1.533264272428753,1.2167402700393628,True,False,False,1,False
1362b435-1ce6-7142-2928-527c7e82c129,27,2.814814814814815,1.4152204785294067,0.5201601753944506,0.005415508348784945,-1.1314838459032515,1.073938734302791,False,False,False,0,False
c44651e5-d6a3-d5e6-c5f0-329bf1adabea,27,3.3333333333333335,1.3867504905630728,0.49553692531235827,0.008579970954931137,-1.2359999999999993,1.0042122541647496,True,False,False,1,False
18fec97c-1576-a1ac-6240-0a0e0c52199f,27,2.4444444444444446,1.310705427603288,0.5115088067439338,0.006390180372189416,-1.3295834261528174,1.0003160722955955,False,False,False,0,False
5517fef4-289f-7645-4ef2-20bacd9e1982,27,2.7777777777777777,1.2506408613597126,0.6566700684430689,0.00019902166976169122,-0.9170921795216334,0.8299841324946292,False,False,False,0,False
a1173853-36af-ed3b-09df-fa2d91df70f0,27,3.1481481481481484,1.9749138969294078,0.7387786371542917,1.0795214967311817e-05,-1.9249133345534344,1.2432506103615268,False,False,False,0,False
47b68518-2689-397e-53c9-87fdef658537,27,3.1481481481481484,1.2311253046174935,0.7349805862779202,1.2638413585139508e-05,-0.5857665780993844,0.6352764275154298,False,False,False,0,False
44fb6324-5374-3ad5-bf2b-c0836650e334,27,2.6296296296296298,1.4973861366278378,0.7040610250512324,4.163637517794918e-05,-1.3455363442471286,1.022440233677771,False,False,False,0,False
6e9f87d2-b4ed-0dfe-5ddd-33d1fe0dee35,27,3.074074074074074,1.4121975762272057,0.7837122470856884,1.3314333084814247e-06,-1.2614999999999998,0.7229389388456136,False,False,False,0,False
2052ba45-3891-3672-ac07-378a95fa8c60,27,3.185185185185185,1.6416932402725837,0.3817321756445955,0.049436243959493385,-1.592190775447081,1.1793213775513816,True,False,False,1,False
2fbdae68-8c80-115e-c476-dce1d9dadaa0,27,3.037037037037037,1.3150455236776897,0.4351770342812878,0.02328932547884546,-1.2385852587468,1.0036734850915237,True,False,False,1,False
48a9abfb-3175-db49-06d2-93c2a17c8dad,27,3.0,1.8187062180825984,0.3779998169502735,0.051892519808678844,-1.8098972417522985,1.4115482126124717,True,False,False,1,False
7648966c-c238-705e-7276-a410a3f9dfde,27,2.814814814814815,1.3019818336507984,0.5536751998561051,0.0027347091845898756,-1.3164027964126837,0.8411820369583309,False,False,False,0,False
e8c0724c-d1a0-938d-6359-65cb0a9d6c57,27,2.888888888888889,1.310705427603288,0.5209807094874735,0.0053299863101740315,-1.137112942748942,0.8432825974045437,False,False,False,0,False
6c5a84c5-369c-7e01-d0a0-110c827be0c0,27,2.740740740740741,1.6074966824368826,0.5691903495080746,0.0019448959945153783,-1.5014003542215457,1.0503771512038018,False,False,False,0,False
3acc5e90-15a9-5680-46c5-b4879be1f7e4,27,3.6296296296296298,1.547905486782509,0.35979900691982347,0.06527182207234353,-0.9871529137641186,1.3059197478016626,True,False,False,1,False
748f32e4-0923-04d9-807e-e08fbf3b2fc6,27,3.074074074074074,1.7958483301969643,0.7880064565685397,1.0626545844711354e-06,-1.761138389791357,1.0422892340482948,False,False,False,0,False
d17bf93c-8429-056f-9fa9-04e1b654cb2b,27,3.1481481481481484,1.4598130466104662,0.7387874096316853,1.07912519258205e-05,-1.1973640939117498,0.7852106911336002,False,False,False,0,False
debb6d92-69ba-2878-c417-eefd46d94795,27,2.8518518518518516,1.5616486284521365,0.40106787210915334,0.03813939654402013,-1.5060308214691238,1.18267056239598,True,False,False,1,False
876d8e7f-b785-774e-f3b4-59c5aff0bf51,13,2.923076923076923,1.4411533842457842,0.2605712305822975,0.38987955554176923,-1.4601051668952898,1.201601488340315,True,False,False,1,True
75196082-6fe2-9fce-388e-8af362986609,27,3.3703703703703702,1.4182369376786135,0.47887176789327984,0.01150303455427955,-1.4645551284417657,1.0308334422446295,True,False,False,1,False
40216685-3919-c310-c75c-a79a16f86726,27,3.259259259259259,1.508758852949429,0.7768085570609768,1.8934645346566139e-06,-1.3849484884892096,0.8195518654366694,False,False,False,0,False
5b1a69ea-591c-3231-36d7-4484b5bb2dd7,27,2.5555555555555554,1.2506408613597126,0.7486801226563682,7.066212690077979e-06,-0.8662993818865892,0.8647943361295494,False,False,False,0,False
add27837-0978-3c13-8ec6-4f38755e0593,27,2.962962962962963,1.343974630068517,0.5523576654083205,0.0028129109108860754,-1.2682358268069152,0.8330871465633992,False,False,False,0,False
d54113d4-8d73-bf2a-ec40-8477db3d8478,27,2.5185185185185186,1.5030832509409646,0.7940672277976676,7.661770019126196e-07,-1.2418140125848962,0.9405793866243399,False,False,False,0,False
50792fd0-5274-5c95-eaaa-74207ed73dc7,27,2.6296296296296298,1.644294287438749,0.8434372121821542,3.313009034355239e-08,-1.4803830997300684,0.9286085745478865,False,False,False,0,False
b4f9bc06-0fbd-9571-9788-1e8f3618a697,27,3.185185185185185,1.5451421900473716,0.7136782258303419,2.9210186374277366e-05,-1.3171276650281096,0.8283802761463703,False,False,False,0,False
385ac420-d039-d625-3e05-8fb23b78b7d2,27,3.1481481481481484,1.4859263804028813,0.817633190411778,1.9233444676099487e-07,-1.371418938605619,0.7223042655117575,False,False,False,0,False
dcf6d4c1-0f2b-13a1-a4ee-0e2d466abedf,27,2.8518518518518516,1.5616486284521365,0.7380210316605915,1.1142417182288299e-05,-1.6015413464058,0.8781855998591686,False,False,False,0,False
377678d3-4afe-710d-0f1b-fca822b144d7,27,3.6666666666666665,1.1435437497937313,0.2314858123430489,0.24532348688354152,-1.3027681660899666,1.1373252174959814,True,False,False,1,True
d1586329-56fe-5a6a-abd3-d27a6886e1ca,27,3.111111111111111,1.5275252316519468,0.7972876656520823,6.411047622623972e-07,-1.4043593768868499,0.8109105753242667,False,False,False,0,False
6613caa8-3b42-ea8a-65bf-5c5223b5a57f,27,3.037037037037037,1.7863043388188897,0.7258640328043034,1.8258177560532453e-05,-1.7744268176020408,1.0709416851263749,False,False,False,0,False
1e4ce7f1-54f0-195a-a525-09ccd31520e1,27,2.962962962962963,1.2241631829848088,0.4228957313709847,0.027967699645175568,-0.793534675938643,0.9684536209261474,True,False,False,1,False
e3055418-0152-0b78-7d17-ffbf77e50c67,27,3.5185185185185186,1.888637489554723,0.6285351917271145,0.0004463957605091069,-1.6208953852749337,1.3216011448669251,False,False,False,0,False
6b9c5001-c568-e153-56b4-1a61a3123b8f,27,2.925925925925926,1.439175135702765,0.6468325109095562,0.00026640671390078496,-1.2738288722094724,0.8618533395042411,False,False,False,0,False
640d2e35-e0b6-1a54-f8dc-d6032b9cbed9,27,3.074074074074074,1.356634011240998,0.6275058993654651,0.0004591065595902847,-1.0493486949937219,0.8629994068879976,False,False,False,0,False
ee0587d5-7bc1-ebc1-9523-fb5c999876d9,27,3.0,1.593255013631383,0.583286468145342,0.0014061483005082809,-1.5495867768595044,1.1267183470140243,False,False,False,0,False
6b17ead5-fd4a-ab99-1b96-77c9e0466332,27,2.740740740740741,1.258588727124784,0.7307958794056416,1.4990386213152515e-05,-1.1209144195435015,0.7060302239138735,False,False,False,0,False
e5331267-4f92-a3b6-535a-1f3535a2ee67,27,2.259259259259259,1.7451601776295624,0.3592302965886258,0.06572915268852754,-1.2764571944614846,1.6188394731266313,True,False,True,2,True
d837ba26-f96b-c5bf-da23-8bf5a3e37643,12,2.75,1.3568010505999362,0.3516418921177802,0.26233889297324914,-0.842249657064472,1.1030679865805597,True,False,False,1,False
7afdbeab-529f-cc66-cebc-fb41d6b5a79b,27,3.740740740740741,1.0594843663344555,0.24227416486198336,0.22338933674093622,-0.9470225978510136,1.0829479200663632,True,False,False,1,True
579a5001-3ed7-428d-768f-1925f4f9f23c,27,2.740740740740741,1.508758852949429,0.7816416089551234,1.481703664979931e-06,-1.3849484884892105,0.8583943905654179,False,False,False,0,False
1178c991-1394-2ff3-fb16-54e7f71bcca1,27,2.925925925925926,2.0367003088692623,0.427709560027015,0.02605086763196314,-1.9945054945054945,1.614756892188411,True,False,True,2,True
2368ab2e-9bab-1cea-4b04-ab5db387db67,27,3.3703703703703702,1.4973861366278378,0.6306086915104252,0.00042172114258008707,-1.0630553030584349,0.9881231629259717,False,False,False,0,False
4bfab510-48ff-88ba-d7cb-f522747da20b,27,3.3333333333333335,1.5191090506254998,0.6569451944433337,0.00019737573588259,-1.3199999999999998,0.9238134674497682,False,False,False,0,False
684fe876-b34f-dd0b-3369-2f543c832e2d,27,3.5555555555555554,1.476308632870234,0.7546335990488701,5.4256489953277324e-06,-1.0465743944636678,0.8906355906285873,False,False,False,0,False
585d8319-ed12-3d6c-1927-c60d50de0ba9,27,2.6296296296296298,1.4714761857543484,0.5361998765030486,0.003938931129350377,-1.4084106648199446,1.049658634319317,False,False,False,0,False
8b6ccd26-5f3c-2cff-6037-fc556ff5260a,17,3.1176470588235294,1.3639259941972874,0.6564218197158892,0.004209020540160769,-1.1892780702713677,0.7854653707761654,False,False,False,0,False
f78ba232-59c9-3b2d-8be5-ed4b52dde69c,27,2.8518518518518516,1.166971877049041,0.20360243609640993,0.3083888174297226,-0.9301439050436793,1.0846277655680563,True,False,False,1,True
a6b9ec6c-65f5-7b99-b7fc-a591394b6c60,27,2.7777777777777777,1.577079416890439,0.7205986225955244,2.2434837908457153e-05,-1.4674779466468275,0.9228052877244031,False,False,False,0,False
15dbda83-8ba4-9425-a098-b19b2c1b735f,27,2.925925925925926,1.3566340112409982,0.7060367085643946,3.8756001615809306e-05,-1.374267940840994,0.8168592115036598,False,False,False,0,False
f3b99086-740f-e45b-c71a-0b7fbba8b469,9,4.777777777777778,0.6666666666666667,0.18866533888207165,0.6268728298445633,4.124999999999997,1.5771309486040355,True,True,False,2,True
3cdd258d-e662-9ab4-d91f-0206b7357e27,27,3.0,1.5191090506254998,0.5844267699275832,0.0013688556706219538,-1.4700000000000002,1.056063463306043,False,False,False,0,False
a1395e24-466d-32ba-ea61-d34e22b8e161,27,3.074074074074074,1.7743021580745901,0.7341155997872125,1.3095579471216808e-05,-1.7350492414160237,1.056498553425425,False,False,False,0,False
2503d9fe-37aa-7b29-c80a-f59c91370dff,27,3.3333333333333335,1.5442199922988256,0.7513415668066442,6.284723849312772e-06,-1.3751300728407907,0.8596220442302437,False,False,False,0,False
7b94feac-1604-91a9-aa9f-9b055b3b9ec6,27,2.7037037037037037,1.3816048309237736,0.37705836841332946,0.05252696494398461,-1.080995767431499,1.1222830669820232,True,False,False,1,False
4bfaaa13-4671-8af8-d899-90203fc068a2,27,3.259259259259259,1.7229802577687794,0.7546230562078942,5.4282231572965285e-06,-1.6096066916935916,0.9645755090996344,False,False,False,0,False
